LV,M,Speed,Visual,Audio,Survey_Score ,Label
0.42,0.5,1,0.5,1,0.5,2
0.57,0.5,1,0.75,0.5,0.5,2
0.57,0,1,0.75,1,0.5,2
0.57,0.5,1,0.75,0.5,0.5,2
0.57,0.5,1,0.75,0.5,0.5,2
0.57,0,1,0.75,1,0.5,2
0.57,0.5,1,0.75,0.5,0.5,2
0.28,0.5,1,0.5,1,0.5,2
0.42,0.5,1,0.25,1,0.5,2
0.42,0.5,1,0.25,1,0.5,2
0.42,0.5,1,0.25,1,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.57,0,1,0.5,1,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.57,0,1,0.5,1,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.57,0,1,0.5,1,0.5,2
0.57,0.5,1,0.5,0.5,0.5,2
0.28,0.5,1,0.25,1,0.5,2
0.28,0.5,1,0.25,1,0.5,2
0.28,0.5,1,0.25,1,0.5,2
0.28,0.5,1,0.25,1,0.5,2
0.71,0,1,0.75,0.5,0.5,2
0.71,0.5,1,0.75,0,0.5,2
0.71,0,1,0.75,0.5,0.5,2
0.42,0.5,1,0.5,0.5,0.5,2
0.42,0,1,0.5,1,0.5,2
0.42,0.5,1,0.5,0.5,0.5,2
0.42,0.5,1,0.5,0.5,0.5,2
0.42,0,1,0.5,1,0.5,2
0.14,0.5,1,0.25,1,0.5,2
0.28,0.5,1,0,1,0.5,2
0.42,0.5,1,0.25,0.5,0.5,2
0.42,0,1,0.25,1,0.5,2
0.42,0.5,1,0.25,0.5,0.5,2
0.42,0.5,1,0.25,0.5,0.5,2
0.42,0,1,0.25,1,0.5,2
0.42,0.5,1,0.25,0.5,0.5,2
0.14,0.5,1,0,1,0.5,2
0.57,0,1,0.5,0.5,0.5,2
0.57,0.5,1,0.5,0,0.5,2
0.57,0,1,0.5,0.5,0.5,2
0.28,0.5,1,0.25,0.5,0.5,2
0.28,0,1,0.25,1,0.5,2
0.28,0.5,1,0.25,0.5,0.5,2
0,0.5,1,0,1,0.5,2
0.14,0.5,1,0,0.5,0.5,2
0.14,0,1,0,1,0.5,2
0.14,0.5,1,0,0.5,0.5,2
0,0.5,1,0,0.5,0.5,2
0.14,0,1,0,0.5,0.5,2
0.14,0.5,1,0,0,0.5,2
0,0,1,0,0.5,0.5,2
0,0,1,0,0,0.5,1
1,1,0,1,1,0.55,3
0.85,1,0,1,1,0.55,3
0.85,1,0,1,1,0.55,3
0.85,1,0,1,1,0.55,3
0.85,1,0,1,1,0.55,3
0.71,1,0,1,1,0.55,3
0.85,1,0,0.75,1,0.55,3
0.85,1,0,0.75,1,0.55,3
1,1,0,1,0.5,0.55,3
1,0.5,0,1,1,0.55,3
1,1,0,1,0.5,0.55,3
1,1,0,1,0.5,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.71,1,0,0.75,1,0.55,3
0.85,0.5,0,1,1,0.55,2
0.85,1,0,1,0.5,0.55,2
0.85,0.5,0,1,1,0.55,2
0.85,1,0,1,0.5,0.55,2
0.85,1,0,1,0.5,0.55,2
0.85,0.5,0,1,1,0.55,2
0.85,1,0,1,0.5,0.55,2
0.57,1,0,0.75,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,0.5,0,1,1,0.55,2
0.71,0.5,0,1,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.71,1,0,0.5,1,0.55,2
0.85,0.5,0,0.75,1,0.55,2
0.85,1,0,0.75,0.5,0.55,2
0.85,0.5,0,0.75,1,0.55,2
0.85,1,0,0.75,0.5,0.55,2
0.85,1,0,0.75,0.5,0.55,2
0.85,0.5,0,0.75,1,0.55,2
0.85,1,0,0.75,0.5,0.55,2
0.85,1,0,0.75,0.5,0.55,2
0.57,1,0,0.5,1,0.55,2
0.57,1,0,0.5,1,0.55,2
0.57,1,0,0.5,1,0.55,2
0.57,1,0,0.5,1,0.55,2
0.57,1,0,0.5,1,0.55,2
0.57,1,0,0.5,1,0.55,2
1,0.5,0,1,0.5,0.55,2
1,1,0,1,0,0.55,2
1,0.5,0,1,0.5,0.55,2
0.71,0.5,0,0.75,1,0.55,2
0.71,0.5,0,0.75,1,0.55,2
0.71,0.5,0,0.75,1,0.55,2
0.71,1,0,0.75,0.5,0.55,2
0.71,0.5,0,0.75,1,0.55,2
0.71,1,0,0.75,0.5,0.55,2
0.71,1,0,0.75,0.5,0.55,2
0.71,0.5,0,0.75,1,0.55,2
0.71,1,0,0.75,0.5,0.55,2
0.85,1,0,0.5,0.5,0.55,2
0.85,0.5,0,1,0.5,0.55,2
0.85,0,0,1,1,0.55,2
0.85,0.5,0,1,0.5,0.55,2
0.85,1,0,0.5,0.5,0.55,2
0.85,0.5,0,0.5,1,0.55,2
0.85,1,0,0.5,0.5,0.55,2
0.57,0.5,0,0.75,1,0.55,2
0.57,0.5,0,0.75,1,0.55,2
0.57,1,0,0.25,1,0.55,2
0.57,1,0,0.25,1,0.55,2
0.57,1,0,0.25,1,0.55,2
0.71,0.5,0,0.5,1,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.71,0.5,0,0.5,1,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.71,0.5,0,0.5,1,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.71,0.5,0,0.5,1,0.55,2
0.71,1,0,0.5,0.5,0.55,2
0.42,0.5,0,0.75,1,0.55,2
0.85,0.5,0,0.75,0.5,0.55,2
0.85,1,0,0.75,0,0.55,2
0.57,0.5,0,0.5,1,0.55,2
0.57,0.5,0,0.5,1,0.55,2
0.57,0.5,0,0.5,1,0.55,2
0.71,0.5,0,0.75,0.5,0.55,2
0.71,0,0,0.75,1,0.55,2
0.71,0.5,0,0.75,0.5,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.5,1,0.55,2
0.57,0.5,0,0.75,0.5,0.55,2
0.57,0,0,0.75,1,0.55,2
0.57,0.5,0,0.75,0.5,0.55,2
0.57,0.5,0,0.75,0.5,0.55,2
0.57,0,0,0.75,1,0.55,2
0.57,0.5,0,0.75,0.5,0.55,2
0.28,0.5,0,0.5,1,0.55,2
0.42,0.5,0,0.25,1,0.55,2
0.42,0.5,0,0.25,1,0.55,2
0.42,0.5,0,0.25,1,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.57,0,0,0.5,1,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.57,0,0,0.5,1,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.57,0,0,0.5,1,0.55,2
0.57,0.5,0,0.5,0.5,0.55,2
0.28,0.5,0,0.25,1,0.55,2
0.28,0.5,0,0.25,1,0.55,2
0.28,0.5,0,0.25,1,0.55,2
0.28,0.5,0,0.25,1,0.55,2
0.71,0,0,0.75,0.5,0.55,2
0.71,0.5,0,0.75,0,0.55,2
0.71,0,0,0.75,0.5,0.55,2
0.42,0.5,0,0.5,0.5,0.55,2
0.42,0,0,0.5,1,0.55,2
0.42,0.5,0,0.5,0.5,0.55,2
0.42,0.5,0,0.5,0.5,0.55,2
0.42,0,0,0.5,1,0.55,2
0.14,0.5,0,0.25,1,0.55,2
0.28,0.5,0,0,1,0.55,2
0.42,0.5,0,0.25,0.5,0.55,2
0.42,0,0,0.25,1,0.55,2
0.42,0.5,0,0.25,0.5,0.55,2
0.42,0.5,0,0.25,0.5,0.55,2
0.42,0,0,0.25,1,0.55,2
0.42,0.5,0,0.25,0.5,0.55,2
0.14,0.5,0,0,1,0.55,2
0.57,0,0,0.5,0.5,0.55,2
0.57,0.5,0,0.5,0,0.55,2
0.57,0,0,0.5,0.5,0.55,2
0.28,0.5,0,0.25,0.5,0.55,2
0.28,0,0,0.25,1,0.55,2
0.28,0.5,0,0.25,0.5,0.55,2
0,0.5,0,0,1,0.55,2
0.14,0.5,0,0,0.5,0.55,1
0.14,0,0,0,1,0.55,1
0.14,0.5,0,0,0.5,0.55,1
0,0.5,0,0,0.5,0.55,1
0.14,0,0,0,0.5,0.55,1
0.14,0.5,0,0,0,0.55,1
0,0,0,0,0.5,0.55,1
0,0,0,0,0,0.55,1
1,1,1,1,1,0.55,3
0.85,1,1,1,1,0.55,3
0.85,1,1,1,1,0.55,3
0.85,1,1,1,1,0.55,3
0.85,1,1,1,1,0.55,3
0.71,1,1,1,1,0.55,3
0.85,1,1,0.75,1,0.55,3
0.85,1,1,0.75,1,0.55,3
1,1,1,1,0.5,0.55,3
1,0.5,1,1,1,0.55,3
1,1,1,1,0.5,0.55,3
1,1,1,1,0.5,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.71,1,1,0.75,1,0.55,3
0.85,0.5,1,1,1,0.55,3
0.85,1,1,1,0.5,0.55,3
0.85,0.5,1,1,1,0.55,3
0.85,1,1,1,0.5,0.55,3
0.85,1,1,1,0.5,0.55,3
0.85,0.5,1,1,1,0.55,3
0.85,1,1,1,0.5,0.55,3
0.57,1,1,0.75,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,0.5,1,1,1,0.55,3
0.71,0.5,1,1,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.71,1,1,0.5,1,0.55,3
0.85,0.5,1,0.75,1,0.55,3
0.85,1,1,0.75,0.5,0.55,3
0.85,0.5,1,0.75,1,0.55,3
0.85,1,1,0.75,0.5,0.55,3
0.85,1,1,0.75,0.5,0.55,3
0.85,0.5,1,0.75,1,0.55,3
0.85,1,1,0.75,0.5,0.55,3
0.85,1,1,0.75,0.5,0.55,3
0.57,1,1,0.5,1,0.55,3
0.57,1,1,0.5,1,0.55,3
0.57,1,1,0.5,1,0.55,3
0.57,1,1,0.5,1,0.55,3
0.57,1,1,0.5,1,0.55,3
0.57,1,1,0.5,1,0.55,3
1,0.5,1,1,0.5,0.55,3
1,1,1,1,0,0.55,3
1,0.5,1,1,0.5,0.55,3
0.71,0.5,1,0.75,1,0.55,3
0.71,0.5,1,0.75,1,0.55,3
0.71,0.5,1,0.75,1,0.55,3
0.71,1,1,0.75,0.5,0.55,3
0.71,0.5,1,0.75,1,0.55,3
0.71,1,1,0.75,0.5,0.55,3
0.71,1,1,0.75,0.5,0.55,3
0.71,0.5,1,0.75,1,0.55,3
0.71,1,1,0.75,0.5,0.55,3
0.85,1,1,0.5,0.5,0.55,3
0.85,0.5,1,1,0.5,0.55,3
0.85,0,1,1,1,0.55,3
0.85,0.5,1,1,0.5,0.55,3
0.85,1,1,0.5,0.5,0.55,3
0.85,0.5,1,0.5,1,0.55,3
0.85,1,1,0.5,0.5,0.55,3
0.57,0.5,1,0.75,1,0.55,3
0.57,0.5,1,0.75,1,0.55,3
0.57,1,1,0.25,1,0.55,3
0.57,1,1,0.25,1,0.55,3
0.57,1,1,0.25,1,0.55,3
0.71,0.5,1,0.5,1,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.71,0.5,1,0.5,1,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.71,0.5,1,0.5,1,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.71,0.5,1,0.5,1,0.55,3
0.71,1,1,0.5,0.5,0.55,3
0.42,0.5,1,0.75,1,0.55,3
0.85,0.5,1,0.75,0.5,0.55,3
0.85,1,1,0.75,0,0.55,3
0.57,0.5,1,0.5,1,0.55,3
0.57,0.5,1,0.5,1,0.55,3
0.57,0.5,1,0.5,1,0.55,3
0.71,0.5,1,0.75,0.5,0.55,3
0.71,0,1,0.75,1,0.55,3
0.71,0.5,1,0.75,0.5,0.55,3
0.42,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.5,1,0.55,2
0.57,0.5,1,0.75,0.5,0.55,2
0.57,0,1,0.75,1,0.55,2
0.57,0.5,1,0.75,0.5,0.55,2
0.57,0.5,1,0.75,0.5,0.55,2
0.57,0,1,0.75,1,0.55,2
0.57,0.5,1,0.75,0.5,0.55,2
0.28,0.5,1,0.5,1,0.55,2
0.42,0.5,1,0.25,1,0.55,2
0.42,0.5,1,0.25,1,0.55,2
0.42,0.5,1,0.25,1,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.57,0,1,0.5,1,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.57,0,1,0.5,1,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.57,0,1,0.5,1,0.55,2
0.57,0.5,1,0.5,0.5,0.55,2
0.28,0.5,1,0.25,1,0.55,2
0.28,0.5,1,0.25,1,0.55,2
0.28,0.5,1,0.25,1,0.55,2
0.28,0.5,1,0.25,1,0.55,2
0.71,0,1,0.75,0.5,0.55,2
0.71,0.5,1,0.75,0,0.55,2
0.71,0,1,0.75,0.5,0.55,2
0.42,0.5,1,0.5,0.5,0.55,2
0.42,0,1,0.5,1,0.55,2
0.42,0.5,1,0.5,0.5,0.55,2
0.42,0.5,1,0.5,0.5,0.55,2
0.42,0,1,0.5,1,0.55,2
0.14,0.5,1,0.25,1,0.55,2
0.28,0.5,1,0,1,0.55,2
0.42,0.5,1,0.25,0.5,0.55,2
0.42,0,1,0.25,1,0.55,2
0.42,0.5,1,0.25,0.5,0.55,2
0.42,0.5,1,0.25,0.5,0.55,2
0.42,0,1,0.25,1,0.55,2
0.42,0.5,1,0.25,0.5,0.55,2
0.14,0.5,1,0,1,0.55,2
0.57,0,1,0.5,0.5,0.55,2
0.57,0.5,1,0.5,0,0.55,2
0.57,0,1,0.5,0.5,0.55,2
0.28,0.5,1,0.25,0.5,0.55,2
0.28,0,1,0.25,1,0.55,2
0.28,0.5,1,0.25,0.5,0.55,2
0,0.5,1,0,1,0.55,2
0.14,0.5,1,0,0.5,0.55,2
0.14,0,1,0,1,0.55,2
0.14,0.5,1,0,0.5,0.55,2
0,0.5,1,0,0.5,0.55,2
0.14,0,1,0,0.5,0.55,2
0.14,0.5,1,0,0,0.55,2
0,0,1,0,0.5,0.55,2
0,0,1,0,0,0.55,1
1,1,0,1,1,0.6,3
0.85,1,0,1,1,0.6,3
0.85,1,0,1,1,0.6,3
0.85,1,0,1,1,0.6,3
0.85,1,0,1,1,0.6,3
0.71,1,0,1,1,0.6,3
0.85,1,0,0.75,1,0.6,3
0.85,1,0,0.75,1,0.6,3
1,1,0,1,0.5,0.6,3
1,0.5,0,1,1,0.6,3
1,1,0,1,0.5,0.6,3
1,1,0,1,0.5,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.71,1,0,0.75,1,0.6,3
0.85,0.5,0,1,1,0.6,2
0.85,1,0,1,0.5,0.6,2
0.85,0.5,0,1,1,0.6,2
0.85,1,0,1,0.5,0.6,2
0.85,1,0,1,0.5,0.6,2
0.85,0.5,0,1,1,0.6,2
0.85,1,0,1,0.5,0.6,2
0.57,1,0,0.75,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,0.5,0,1,1,0.6,2
0.71,0.5,0,1,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.71,1,0,0.5,1,0.6,2
0.85,0.5,0,0.75,1,0.6,2
0.85,1,0,0.75,0.5,0.6,2
0.85,0.5,0,0.75,1,0.6,2
0.85,1,0,0.75,0.5,0.6,2
0.85,1,0,0.75,0.5,0.6,2
0.85,0.5,0,0.75,1,0.6,2
0.85,1,0,0.75,0.5,0.6,2
0.85,1,0,0.75,0.5,0.6,2
0.57,1,0,0.5,1,0.6,2
0.57,1,0,0.5,1,0.6,2
0.57,1,0,0.5,1,0.6,2
0.57,1,0,0.5,1,0.6,2
0.57,1,0,0.5,1,0.6,2
0.57,1,0,0.5,1,0.6,2
1,0.5,0,1,0.5,0.6,2
1,1,0,1,0,0.6,2
1,0.5,0,1,0.5,0.6,2
0.71,0.5,0,0.75,1,0.6,2
0.71,0.5,0,0.75,1,0.6,2
0.71,0.5,0,0.75,1,0.6,2
0.71,1,0,0.75,0.5,0.6,2
0.71,0.5,0,0.75,1,0.6,2
0.71,1,0,0.75,0.5,0.6,2
0.71,1,0,0.75,0.5,0.6,2
0.71,0.5,0,0.75,1,0.6,2
0.71,1,0,0.75,0.5,0.6,2
0.85,1,0,0.5,0.5,0.6,2
0.85,0.5,0,1,0.5,0.6,2
0.85,0,0,1,1,0.6,2
0.85,0.5,0,1,0.5,0.6,2
0.85,1,0,0.5,0.5,0.6,2
0.85,0.5,0,0.5,1,0.6,2
0.85,1,0,0.5,0.5,0.6,2
0.57,0.5,0,0.75,1,0.6,2
0.57,0.5,0,0.75,1,0.6,2
0.57,1,0,0.25,1,0.6,2
0.57,1,0,0.25,1,0.6,2
0.57,1,0,0.25,1,0.6,2
0.71,0.5,0,0.5,1,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.71,0.5,0,0.5,1,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.71,0.5,0,0.5,1,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.71,0.5,0,0.5,1,0.6,2
0.71,1,0,0.5,0.5,0.6,2
0.42,0.5,0,0.75,1,0.6,2
0.85,0.5,0,0.75,0.5,0.6,2
0.85,1,0,0.75,0,0.6,2
0.57,0.5,0,0.5,1,0.6,2
0.57,0.5,0,0.5,1,0.6,2
0.57,0.5,0,0.5,1,0.6,2
0.71,0.5,0,0.75,0.5,0.6,2
0.71,0,0,0.75,1,0.6,2
0.71,0.5,0,0.75,0.5,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.5,1,0.6,2
0.57,0.5,0,0.75,0.5,0.6,2
0.57,0,0,0.75,1,0.6,2
0.57,0.5,0,0.75,0.5,0.6,2
0.57,0.5,0,0.75,0.5,0.6,2
0.57,0,0,0.75,1,0.6,2
0.57,0.5,0,0.75,0.5,0.6,2
0.28,0.5,0,0.5,1,0.6,2
0.42,0.5,0,0.25,1,0.6,2
0.42,0.5,0,0.25,1,0.6,2
0.42,0.5,0,0.25,1,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.57,0,0,0.5,1,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.57,0,0,0.5,1,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.57,0,0,0.5,1,0.6,2
0.57,0.5,0,0.5,0.5,0.6,2
0.28,0.5,0,0.25,1,0.6,2
0.28,0.5,0,0.25,1,0.6,2
0.28,0.5,0,0.25,1,0.6,2
0.28,0.5,0,0.25,1,0.6,2
0.71,0,0,0.75,0.5,0.6,2
0.71,0.5,0,0.75,0,0.6,2
0.71,0,0,0.75,0.5,0.6,2
0.42,0.5,0,0.5,0.5,0.6,2
0.42,0,0,0.5,1,0.6,2
0.42,0.5,0,0.5,0.5,0.6,2
0.42,0.5,0,0.5,0.5,0.6,2
0.42,0,0,0.5,1,0.6,2
0.14,0.5,0,0.25,1,0.6,2
0.28,0.5,0,0,1,0.6,2
0.42,0.5,0,0.25,0.5,0.6,2
0.42,0,0,0.25,1,0.6,2
0.42,0.5,0,0.25,0.5,0.6,2
0.42,0.5,0,0.25,0.5,0.6,2
0.42,0,0,0.25,1,0.6,2
0.42,0.5,0,0.25,0.5,0.6,2
0.14,0.5,0,0,1,0.6,2
0.57,0,0,0.5,0.5,0.6,2
0.57,0.5,0,0.5,0,0.6,2
0.57,0,0,0.5,0.5,0.6,2
0.28,0.5,0,0.25,0.5,0.6,2
0.28,0,0,0.25,1,0.6,2
0.28,0.5,0,0.25,0.5,0.6,2
0,0.5,0,0,1,0.6,2
0.14,0.5,0,0,0.5,0.6,1
0.14,0,0,0,1,0.6,1
0.14,0.5,0,0,0.5,0.6,1
0,0.5,0,0,0.5,0.6,1
0.14,0,0,0,0.5,0.6,1
0.14,0.5,0,0,0,0.6,1
0,0,0,0,0.5,0.6,1
0,0,0,0,0,0.6,1
1,1,1,1,1,0.6,3
0.85,1,1,1,1,0.6,3
0.85,1,1,1,1,0.6,3
0.85,1,1,1,1,0.6,3
0.85,1,1,1,1,0.6,3
0.71,1,1,1,1,0.6,3
0.85,1,1,0.75,1,0.6,3
0.85,1,1,0.75,1,0.6,3
1,1,1,1,0.5,0.6,3
1,0.5,1,1,1,0.6,3
1,1,1,1,0.5,0.6,3
1,1,1,1,0.5,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.71,1,1,0.75,1,0.6,3
0.85,0.5,1,1,1,0.6,3
0.85,1,1,1,0.5,0.6,3
0.85,0.5,1,1,1,0.6,3
0.85,1,1,1,0.5,0.6,3
0.85,1,1,1,0.5,0.6,3
0.85,0.5,1,1,1,0.6,3
0.85,1,1,1,0.5,0.6,3
0.57,1,1,0.75,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,0.5,1,1,1,0.6,3
0.71,0.5,1,1,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.71,1,1,0.5,1,0.6,3
0.85,0.5,1,0.75,1,0.6,3
0.85,1,1,0.75,0.5,0.6,3
0.85,0.5,1,0.75,1,0.6,3
0.85,1,1,0.75,0.5,0.6,3
0.85,1,1,0.75,0.5,0.6,3
0.85,0.5,1,0.75,1,0.6,3
0.85,1,1,0.75,0.5,0.6,3
0.85,1,1,0.75,0.5,0.6,3
0.57,1,1,0.5,1,0.6,3
0.57,1,1,0.5,1,0.6,3
0.57,1,1,0.5,1,0.6,3
0.57,1,1,0.5,1,0.6,3
0.57,1,1,0.5,1,0.6,3
0.57,1,1,0.5,1,0.6,3
1,0.5,1,1,0.5,0.6,3
1,1,1,1,0,0.6,3
1,0.5,1,1,0.5,0.6,3
0.71,0.5,1,0.75,1,0.6,3
0.71,0.5,1,0.75,1,0.6,3
0.71,0.5,1,0.75,1,0.6,3
0.71,1,1,0.75,0.5,0.6,3
0.71,0.5,1,0.75,1,0.6,3
0.71,1,1,0.75,0.5,0.6,3
0.71,1,1,0.75,0.5,0.6,3
0.71,0.5,1,0.75,1,0.6,3
0.71,1,1,0.75,0.5,0.6,3
0.85,1,1,0.5,0.5,0.6,3
0.85,0.5,1,1,0.5,0.6,3
0.85,0,1,1,1,0.6,3
0.85,0.5,1,1,0.5,0.6,3
0.85,1,1,0.5,0.5,0.6,3
0.85,0.5,1,0.5,1,0.6,3
0.85,1,1,0.5,0.5,0.6,3
0.57,0.5,1,0.75,1,0.6,3
0.57,0.5,1,0.75,1,0.6,3
0.57,1,1,0.25,1,0.6,3
0.57,1,1,0.25,1,0.6,3
0.57,1,1,0.25,1,0.6,3
0.71,0.5,1,0.5,1,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.71,0.5,1,0.5,1,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.71,0.5,1,0.5,1,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.71,0.5,1,0.5,1,0.6,3
0.71,1,1,0.5,0.5,0.6,3
0.42,0.5,1,0.75,1,0.6,3
0.85,0.5,1,0.75,0.5,0.6,3
0.85,1,1,0.75,0,0.6,3
0.57,0.5,1,0.5,1,0.6,3
0.57,0.5,1,0.5,1,0.6,3
0.57,0.5,1,0.5,1,0.6,3
0.71,0.5,1,0.75,0.5,0.6,3
0.71,0,1,0.75,1,0.6,3
0.71,0.5,1,0.75,0.5,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.42,0.5,1,0.5,1,0.6,3
0.57,0.5,1,0.75,0.5,0.6,2
0.57,0,1,0.75,1,0.6,2
0.57,0.5,1,0.75,0.5,0.6,2
0.57,0.5,1,0.75,0.5,0.6,2
0.57,0,1,0.75,1,0.6,2
0.57,0.5,1,0.75,0.5,0.6,2
0.28,0.5,1,0.5,1,0.6,2
0.42,0.5,1,0.25,1,0.6,2
0.42,0.5,1,0.25,1,0.6,2
0.42,0.5,1,0.25,1,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.57,0,1,0.5,1,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.57,0,1,0.5,1,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.57,0,1,0.5,1,0.6,2
0.57,0.5,1,0.5,0.5,0.6,2
0.28,0.5,1,0.25,1,0.6,2
0.28,0.5,1,0.25,1,0.6,2
0.28,0.5,1,0.25,1,0.6,2
0.28,0.5,1,0.25,1,0.6,2
0.71,0,1,0.75,0.5,0.6,2
0.71,0.5,1,0.75,0,0.6,2
0.71,0,1,0.75,0.5,0.6,2
0.42,0.5,1,0.5,0.5,0.6,2
0.42,0,1,0.5,1,0.6,2
0.42,0.5,1,0.5,0.5,0.6,2
0.42,0.5,1,0.5,0.5,0.6,2
0.42,0,1,0.5,1,0.6,2
0.14,0.5,1,0.25,1,0.6,2
0.28,0.5,1,0,1,0.6,2
0.42,0.5,1,0.25,0.5,0.6,2
0.42,0,1,0.25,1,0.6,2
0.42,0.5,1,0.25,0.5,0.6,2
0.42,0.5,1,0.25,0.5,0.6,2
0.42,0,1,0.25,1,0.6,2
0.42,0.5,1,0.25,0.5,0.6,2
0.14,0.5,1,0,1,0.6,2
0.57,0,1,0.5,0.5,0.6,2
